"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.16619808897579,0.785,0.575,0,"Normal","MGST3"
0,1.4604931766493,0.621,0.411,0,"Normal","FER"
0,4.60720825525345,0.226,0.016,0,"Normal","DHRS2"
0,2.17488526071181,0.251,0.041,0,"Normal","VCAM1"
0,2.10683056504893,0.974,0.764,0,"Normal","RPL23A"
0,1.66978564893917,0.338,0.129,0,"Normal","ANGPTL4"
0,2.42709118975768,0.312,0.104,0,"Normal","BAG2"
0,4.57592118396186,0.232,0.024,0,"Normal","ENSG00000225096"
0,1.37733455930417,0.66,0.453,0,"Normal","FERMT2"
0,6.60110616153597,0.213,0.006,0,"Normal","C4BPB"
0,4.22221005572117,0.223,0.017,0,"Normal","ADAMTS4"
0,3.57517465818755,0.236,0.031,0,"Normal","NGF"
0,1.31592219574754,0.714,0.509,0,"Normal","IL6ST"
0,1.64105164925281,0.967,0.762,0,"Normal","CALD1"
0,1.82815887496619,0.558,0.354,0,"Normal","HSDL2"
0,4.42949167218552,0.22,0.016,0,"Normal","FGF2"
0,1.88852804319953,0.975,0.771,0,"Normal","RPL21"
0,1.65570691314307,0.384,0.181,0,"Normal","CCDC88A"
0,4.25687427472735,0.224,0.021,0,"Normal","CSTA"
0,1.7822959147754,0.621,0.418,0,"Normal","TPST1"
0,3.94178621930109,0.224,0.021,0,"Normal","MRGPRF"
0,2.27138588617094,0.266,0.063,0,"Normal","COPZ2"
0,1.4529560734687,0.421,0.218,0,"Normal","EVA1B"
0,3.63698455569016,0.24,0.037,0,"Normal","SNCAIP"
0,1.48204885349828,0.632,0.43,0,"Normal","MYADM"
0,2.81339240282238,0.239,0.037,0,"Normal","SLC16A7"
0,1.30459101072281,0.588,0.386,0,"Normal","IMPDH2"
0,1.14763818617231,0.725,0.523,0,"Normal","SNX3"
0,1.17346712409526,0.86,0.658,0,"Normal","TTC28"
0,1.43951754936858,0.887,0.686,0,"Normal","GAS5"
0,1.1726183265068,0.575,0.374,0,"Normal","VKORC1"
0,2.1783471398902,0.963,0.762,0,"Normal","RPL23"
0,1.91580855762661,0.381,0.181,0,"Normal","TBC1D4"
0,3.13241418981094,0.236,0.036,0,"Normal","PLAC9"
0,1.5141488886328,0.942,0.742,0,"Normal","EEF2"
0,4.94875483742434,0.222,0.023,0,"Normal","CNTNAP2"
0,1.24704220894196,0.709,0.51,0,"Normal","TCEAL9"
0,1.90840065903965,0.448,0.25,0,"Normal","TCEAL3"
0,2.50856011630526,0.228,0.031,0,"Normal","C1QTNF1"
0,4.05939850829775,0.233,0.036,0,"Normal","CNN1"
0,1.96829993498226,0.366,0.169,0,"Normal","NSG1"
0,1.16012515134827,0.585,0.388,0,"Normal","RWDD1"
0,1.00938476127924,0.92,0.724,0,"Normal","NME2"
0,0.377974913483337,0.66,0.464,0,"Normal","NUPR1"
0,1.72051163043846,0.611,0.415,0,"Normal","CYB5A"
0,3.88935188587918,0.209,0.013,0,"Normal","CNRIP1"
0,1.27572925248496,0.843,0.647,0,"Normal","SEPTIN7"
0,1.66865173318749,0.398,0.203,0,"Normal","CHRM3"
0,1.44960282103169,0.494,0.299,0,"Normal","RAB34"
0,3.95313600015529,0.22,0.025,0,"Normal","HS6ST2"
0,2.33265425212206,0.346,0.151,0,"Normal","PKNOX2"
0,1.40728769598254,0.571,0.376,0,"Normal","EIF1B"
0,1.99785332649581,0.474,0.279,0,"Normal","HOMER1"
0,4.66688157061184,0.215,0.021,0,"Normal","BMP6"
0,1.66650278932566,0.465,0.271,0,"Normal","HEBP1"
0,1.39190682855006,0.512,0.318,0,"Normal","ISCU"
0,0.663121740945003,0.845,0.651,0,"Normal","SUMO2"
0,3.8975011962535,0.217,0.024,0,"Normal","CALCRL"
0,4.56517429502111,0.213,0.02,0,"Normal","SLC7A14-AS1"
0,2.62393143816922,0.268,0.075,0,"Normal","PRDM5"
0,5.23230129125459,0.237,0.044,0,"Normal","CYP11A1"
0,2.03224217336572,0.282,0.089,0,"Normal","GLRX"
0,1.56966961947043,0.515,0.323,0,"Normal","SNED1"
0,1.31210746126225,0.503,0.311,0,"Normal","MXRA7"
0,1.80002952307056,0.316,0.125,0,"Normal","NR2F1-AS1"
0,1.91265080123876,0.274,0.083,0,"Normal","RUNX1T1"
0,2.64127368633764,0.846,0.655,0,"Normal","TIMP1"
0,0.823488698804206,0.879,0.689,0,"Normal","COX7C"
0,4.69000758090803,0.202,0.012,0,"Normal","CAVIN2"
0,4.37665979523862,0.208,0.018,0,"Normal","PRDM6"
0,7.96741420990284,0.193,0.003,0,"Normal","SGCZ"
0,2.37147873642951,0.219,0.029,0,"Normal","ADGRA2"
0,0.738383425803765,0.824,0.634,0,"Normal","MZT2B"
0,1.68721015241252,0.334,0.145,0,"Normal","MDFIC"
0,1.33391218436756,0.643,0.454,0,"Normal","OSTC"
0,1.87322239634667,0.306,0.117,0,"Normal","LOXL2"
0,2.53633303840475,0.218,0.029,0,"Normal","ITGA11"
0,0.626992223671179,0.846,0.657,0,"Normal","RPL36AL"
0,0.959463409939737,0.777,0.589,0,"Normal","SPTBN1"
0,0.946209909675716,0.681,0.493,0,"Normal","SNHG8"
0,1.30753921940391,0.439,0.251,0,"Normal","TCF7L1"
0,1.41632763028498,0.313,0.125,0,"Normal","MAN1A1"
0,1.24695165742129,0.508,0.32,0,"Normal","SGCE"
0,1.45584911878035,0.43,0.242,0,"Normal","PCSK5"
0,1.11536920307526,0.533,0.346,0,"Normal","SNHG14"
0,4.55590947008458,0.201,0.014,0,"Normal","GASK1B-AS1"
0,3.65285049476669,0.202,0.015,0,"Normal","OLFML1"
0,2.01465551190483,0.458,0.271,0,"Normal","NFATC2"
0,0.949315794209075,0.715,0.528,0,"Normal","MDK"
0,1.19665856443571,0.582,0.396,0,"Normal","ADH5"
0,2.44531909635486,0.28,0.095,0,"Normal","MAOB"
0,3.3851822827263,0.219,0.034,0,"Normal","GNA14"
0,1.76779715348677,0.442,0.257,0,"Normal","KANK2"
0,0.856850232413888,0.871,0.686,0,"Normal","CCNI"
0,1.05110225272306,0.728,0.543,0,"Normal","RABAC1"
0,1.34228007562405,0.754,0.57,0,"Normal","PNRC1"
0,0.896471253897153,0.9,0.716,0,"Normal","CD81"
0,0.970321429846893,0.616,0.432,0,"Normal","NENF"
0,1.84244806173579,0.307,0.123,0,"Normal","ARHGAP24"
0,2.36984859687031,0.296,0.112,0,"Normal","TSBP1-AS1"
0,1.28682521862055,0.348,0.164,0,"Normal","TIMP3"
0,2.3153960601854,0.262,0.079,0,"Normal","LIX1L"
0,1.98024947215058,0.294,0.111,0,"Normal","MICU3"
0,2.34144744940484,0.217,0.034,0,"Normal","ANGPTL2"
0,1.59370927077261,0.479,0.296,0,"Normal","PRKD1"
0,1.01194384639544,0.578,0.395,0,"Normal","SF3B5"
0,1.25135685630334,0.64,0.458,0,"Normal","RHOB"
0,1.47666082647707,0.441,0.259,0,"Normal","KLF9"
0,5.39553467648846,0.19,0.008,0,"Normal","MYOCD"
0,5.25154212992857,0.191,0.009,0,"Normal","CSDC2"
0,3.60628864499476,0.218,0.036,0,"Normal","CHST7"
0,0.835926808326827,0.693,0.511,0,"Normal","SNHG5"
0,1.06044245241187,0.827,0.645,0,"Normal","SBF2"
0,1.86803284287708,0.971,0.789,0,"Normal","RPS13"
0,1.18297928777917,0.683,0.502,0,"Normal","SH3BGRL"
0,4.6975201664579,0.189,0.008,0,"Normal","ENPP6"
0,3.62350991796942,0.213,0.032,0,"Normal","ASPN"
0,4.39716638193984,0.193,0.012,0,"Normal","ASXL3"
0,1.80942681997555,0.273,0.093,0,"Normal","SH3RF3"
0,2.21615226884021,0.281,0.101,0,"Normal","OSR2"
0,2.25019676356641,0.278,0.098,0,"Normal","DZIP1"
0,1.31926175677422,0.523,0.343,0,"Normal","PJA2"
0,0.856073468399841,0.641,0.461,0,"Normal","RTRAF"
0,0.991232144026648,0.846,0.666,0,"Normal","PEBP1"
0,2.1827180299934,0.273,0.094,0,"Normal","FMOD"
0,0.911493723237216,0.628,0.449,0,"Normal","MZT2A"
0,2.68782882080223,0.225,0.046,0,"Normal","DCLK1"
0,3.81515697497228,0.204,0.025,0,"Normal","SMAD9"
0,1.0269923591761,0.875,0.697,0,"Normal","NAP1L1"
0,1.62956563936657,0.936,0.759,0,"Normal","ITM2B"
0,4.84300321022776,0.185,0.008,0,"Normal","F10"
0,1.45540026352723,0.854,0.677,0,"Normal","MORF4L2"
0,0.600350323162022,0.796,0.62,0,"Normal","RORA"
0,1.03542539395199,0.783,0.607,0,"Normal","WSB1"
0,3.07345205962102,0.193,0.017,0,"Normal","DNM3OS"
0,0.709395322867776,0.415,0.239,0,"Normal","SGCD"
0,3.48446726744579,0.215,0.039,0,"Normal","ACSM1"
0,1.45552767621767,0.549,0.374,0,"Normal","CHD1"
0,1.65947768423771,0.265,0.09,0,"Normal","ADAMTS9"
0,1.23347215008414,0.627,0.452,0,"Normal","DENND4A"
0,0.960489304917065,0.6,0.425,0,"Normal","UXT"
0,1.49369614567654,0.971,0.796,0,"Normal","RPL7"
0,1.04775222410734,0.753,0.579,0,"Normal","MBNL2"
0,0.711010606886408,0.786,0.612,0,"Normal","GABARAP"
0,2.15028866874448,0.211,0.037,0,"Normal","DKK3"
0,2.86725592861939,0.277,0.104,0,"Normal","PRKAR2B"
0,1.92716490068875,0.543,0.37,0,"Normal","MATN2"
0,0.856629791973815,0.914,0.743,0,"Normal","SRP14"
0,1.54126117865209,0.483,0.312,0,"Normal","PPIC"
0,1.03031693445422,0.502,0.331,0,"Normal","DOCK5"
0,2.13133327847559,0.246,0.075,0,"Normal","GEM"
0,3.13650779585085,0.221,0.05,0,"Normal","RGS22"
0,4.21106245467192,0.186,0.015,0,"Normal","ANKRD29"
0,1.48346917334573,0.707,0.536,0,"Normal","PPP3CA"
0,1.07034801309087,0.754,0.584,0,"Normal","TBCA"
0,1.11770486787255,0.676,0.506,0,"Normal","PHPT1"
0,10.7034939910244,0.17,0,0,"Normal","ADH1B"
0,1.01757383762786,0.594,0.424,0,"Normal","KRT10"
0,3.41834181318625,0.212,0.043,0,"Normal","ADAMTSL1"
0,1.45716406460533,0.489,0.32,0,"Normal","CYB5R3"
0,1.40280600443406,0.68,0.512,0,"Normal","MAP3K5"
0,2.4649147424022,0.308,0.14,0,"Normal","CMYA5"
0,1.6084345787178,0.358,0.19,0,"Normal","TENT5A"
0,2.1027709632311,0.29,0.122,0,"Normal","WASF1"
0,0.761635708978423,0.722,0.554,0,"Normal","EIF3G"
0,8.64314200411526,0.168,0.001,0,"Normal","HAS1"
0,1.60132933085227,0.436,0.269,0,"Normal","CTSF"
0,0.636345721895127,0.741,0.575,0,"Normal","HMGN2"
0,2.13661543674632,0.537,0.371,0,"Normal","MYLK"
0,2.01026359188064,0.979,0.813,0,"Normal","RPL26"
0,1.53834557034423,0.802,0.636,0,"Normal","MYL9"
0,1.97021080616875,0.37,0.204,0,"Normal","IRS1"
0,4.01441441767536,0.184,0.018,0,"Normal","ENSG00000258663"
0,2.45052228000244,0.214,0.048,0,"Normal","CREB3L1"
0,1.72991787651438,0.425,0.259,0,"Normal","PHLDB1"
0,1.20900048134019,0.682,0.517,0,"Normal","PALLD"
0,0.923429205957061,0.397,0.232,0,"Normal","THY1"
0,1.24858974805606,0.676,0.512,0,"Normal","IFITM2"
0,1.13697001795152,0.763,0.599,0,"Normal","EIF4B"
0,1.71503635104269,0.374,0.21,0,"Normal","ADISSP"
0,3.0353045246442,0.202,0.038,0,"Normal","TAFA5"
0,1.10918508516327,0.39,0.227,0,"Normal","CAMK2N1"
0,2.83186075836484,0.232,0.069,0,"Normal","SEMA6A"
0,3.75671540239646,0.183,0.02,0,"Normal","MIR497HG"
0,1.60708854732894,0.378,0.215,0,"Normal","FBLN1"
0,0.950098588281994,0.471,0.308,0,"Normal","SIPA1L2"
0,1.17633415233079,0.919,0.757,0,"Normal","RPL31"
0,2.44613546398489,0.259,0.097,0,"Normal","TARID"
0,2.82109795575807,0.261,0.099,0,"Normal","EML5"
0,4.82863925502392,0.17,0.008,0,"Normal","AOC3"
0,2.37425172021015,0.234,0.073,0,"Normal","MRAS"
0,1.94958435976397,0.982,0.821,0,"Normal","RPS23"
0,2.81851205883412,0.182,0.021,0,"Normal","MEIS3"
0,2.80750652535898,0.207,0.046,0,"Normal","NTRK2"
0,1.02691936366111,0.629,0.468,0,"Normal","RNH1"
0,2.61926845001759,0.206,0.045,0,"Normal","LAMA1"
0,1.59033161093059,0.484,0.323,0,"Normal","CTIF"
0,1.02579624847717,0.663,0.503,0,"Normal","BTG1"
0,2.30778475450012,0.316,0.156,0,"Normal","GSTA4"
0,1.78233489932841,0.315,0.155,0,"Normal","PLXNA4"
0,3.38442423114467,0.204,0.044,0,"Normal","GATM"
0,0.72933488984914,0.757,0.598,0,"Normal","EIF3K"
0,2.86069065300278,0.197,0.038,0,"Normal","ARHGAP31"
0,3.08027398003381,0.185,0.026,0,"Normal","WFDC1"
0,1.45305166392912,0.286,0.127,0,"Normal","UCHL1"
0,2.91910673447432,0.206,0.047,0,"Normal","ENSG00000259363"
0,1.45228714546245,0.393,0.235,0,"Normal","BORCS7"
0,1.47783710205785,0.442,0.284,0,"Normal","PLIN3"
0,4.58522934639011,0.185,0.027,0,"Normal","CD34"
0,1.15274141614186,0.612,0.454,0,"Normal","MAP3K20"
0,1.08440880624689,0.492,0.334,0,"Normal","DCTN3"
0,1.08587083242791,0.946,0.788,0,"Normal","RPL38"
0,1.9273662570197,0.274,0.117,0,"Normal","KIAA0825"
0,1.98160421328066,0.272,0.115,0,"Normal","FAM229B"
0,1.50312939563245,0.552,0.395,0,"Normal","UBR1"
0,1.54475718490928,0.214,0.057,0,"Normal","CHSY3"
0,2.08627183798465,0.188,0.031,0,"Normal","IRAG1"
0,2.76049974207905,0.21,0.053,0,"Normal","CD22"
0,4.88817473471886,0.171,0.014,0,"Normal","TCEAL2"
0,0.386354838474557,0.212,0.056,0,"Normal","PRRX1"
0,5.90337826902884,0.164,0.008,0,"Normal","TRHDE"
0,2.08309286366269,0.302,0.146,0,"Normal","ZNF98"
0,1.01113566866575,0.593,0.437,0,"Normal","ERP29"
0,0.793281256210033,0.833,0.677,0,"Normal","EDF1"
0,1.2677866154958,0.706,0.55,0,"Normal","FNDC3A"
0,0.632239166848525,0.787,0.632,0,"Normal","PARK7"
0,1.2576950427253,0.44,0.285,0,"Normal","PLSCR4"
0,0.585053688684644,0.897,0.742,0,"Normal","UQCRB"
0,1.01052639906148,0.506,0.351,0,"Normal","PLS3"
0,6.49018364330807,0.158,0.003,0,"Normal","ENSG00000226622"
0,2.90962546549056,0.217,0.062,0,"Normal","ANG"
0,1.90156137590577,0.388,0.233,0,"Normal","KDM6B"
0,5.42604672347714,0.167,0.012,0,"Normal","CCDC178"
0,1.21798849142168,0.661,0.507,0,"Normal","PPP1R12B"
0,1.35973576295712,0.226,0.072,0,"Normal","FRZB"
0,1.33778038039982,0.972,0.818,0,"Normal","RPS10"
0,0.887562968326784,0.672,0.518,0,"Normal","PSMB1"
0,1.97834399304704,0.983,0.829,0,"Normal","RPL7A"
0,4.7023708541729,0.162,0.008,0,"Normal","LRRTM3"
0,1.12860640774829,0.616,0.462,0,"Normal","SNHG32"
0,1.78334657961116,0.282,0.128,0,"Normal","EGR3"
0,1.28692026869961,0.945,0.791,0,"Normal","RPL4"
0,2.82046397568708,0.229,0.076,0,"Normal","ANGPTL1"
0,1.76590946065933,0.405,0.252,0,"Normal","OAF"
0,0.715226175708533,0.864,0.711,0,"Normal","DYNLL1"
0,3.45658196730963,0.178,0.025,0,"Normal","SAMD5"
0,2.67477018752917,0.206,0.053,0,"Normal","CORO2B"
0,3.97693863726082,0.162,0.009,0,"Normal","TCEAL7"
0,1.22654736356687,0.546,0.394,0,"Normal","PRKAR1A"
0,1.81403047244721,0.293,0.141,0,"Normal","ATP10D"
0,2.85682035072811,0.183,0.031,0,"Normal","RHOJ"
0,2.75377504392769,0.189,0.037,0,"Normal","PYGO1"
0,1.62594319049409,0.371,0.219,0,"Normal","MPST"
0,0.977550881219761,0.394,0.243,0,"Normal","PLCL1"
0,1.67033153181112,0.975,0.824,0,"Normal","RPL10A"
0,0.554034989209978,0.863,0.712,0,"Normal","PTMS"
0,0.715579865307847,0.843,0.692,0,"Normal","ATP5MC2"
0,1.55255984509857,0.969,0.818,0,"Normal","EIF1"
0,1.99588185533458,0.243,0.092,0,"Normal","STX2"
0,4.33908080535839,0.165,0.015,0,"Normal","ENSG00000271945"
0,0.823263515638003,0.724,0.574,0,"Normal","ATP5F1D"
0,3.29395963892015,0.275,0.125,0,"Normal","APOC1"
0,0.854860621235885,0.359,0.209,0,"Normal","MYO1B"
0,1.28790753015525,0.596,0.446,0,"Normal","CTNNAL1"
0,1.26562779858923,0.96,0.81,0,"Normal","RPSA"
0,1.19981490845116,0.506,0.357,0,"Normal","DENND5B"
0,1.30810809068839,0.434,0.285,0,"Normal","STAT5B"
0,2.49836778436236,0.256,0.108,0,"Normal","F3"
0,3.05725123342594,0.194,0.046,0,"Normal","TMEM150C"
0,0.766412903615711,0.627,0.479,0,"Normal","PAM"
0,1.8437154363383,0.278,0.13,0,"Normal","CEP126"
0,4.71983914268505,0.176,0.028,0,"Normal","HSD11B1"
0,2.25987465371952,0.218,0.07,0,"Normal","GRIK2"
0,0.665820370188658,0.825,0.677,0,"Normal","OAZ1"
0,4.90581902088224,0.151,0.004,0,"Normal","KCTD8"
0,2.00936607532545,0.237,0.09,0,"Normal","SERPINA3"
0,1.92783579522833,0.982,0.836,0,"Normal","RPS3A"
0,2.55690495841667,0.168,0.022,0,"Normal","HEPH"
0,2.19856337772493,0.352,0.206,0,"Normal","VLDLR-AS1"
0,3.19546806430329,0.18,0.034,0,"Normal","SVEP1"
0,1.93916447640317,0.287,0.141,0,"Normal","ESR2"
0,1.3622855130991,0.421,0.275,0,"Normal","ZFYVE16"
0,2.93403055010238,0.17,0.025,0,"Normal","PCDH18"
0,2.54735042455143,0.165,0.02,0,"Normal","SNAI2"
0,1.72993269137479,0.221,0.076,0,"Normal","P3H3"
0,1.93780088213673,0.974,0.829,0,"Normal","RPL6"
0,0.789809234446757,0.676,0.531,0,"Normal","ARL6IP4"
0,0.97914799288356,0.551,0.406,0,"Normal","TIMM13"
0,3.25196634583315,0.177,0.032,0,"Normal","GRM7"
0,1.87764767728572,0.376,0.231,0,"Normal","ELL2"
0,1.39731530125696,0.724,0.58,0,"Normal","MARCKSL1"
0,3.38726876529634,0.19,0.046,0,"Normal","GPAT3"
0,1.25779506316906,0.534,0.39,0,"Normal","DAPK1"
0,1.43492966880636,0.671,0.527,0,"Normal","INSR"
0,1.13404396526736,0.493,0.35,0,"Normal","SERINC1"
0,4.90525403038012,0.15,0.007,0,"Normal","NR5A1"
0,1.95019144189725,0.287,0.144,0,"Normal","PCSK6"
0,0.780097668464633,0.924,0.782,0,"Normal","ZBTB20"
0,1.09650781850648,0.932,0.79,0,"Normal","CD63"
0,0.918259984875267,0.53,0.388,0,"Normal","ALKBH7"
0,2.25196155749358,0.225,0.083,0,"Normal","ARMCX1"
0,1.25634543685491,0.317,0.176,0,"Normal","PDGFD"
0,1.15369307962795,0.51,0.369,0,"Normal","ECH1"
0,1.64570411183034,0.296,0.155,0,"Normal","PHLDA1"
0,1.14388169156382,0.471,0.33,0,"Normal","LAMB2"
0,0.590566833040365,0.468,0.328,0,"Normal","FYN"
0,2.5169718443725,0.19,0.05,0,"Normal","ENSG00000284685"
0,0.731208991534019,0.746,0.606,0,"Normal","RNASEK"
0,1.32346095571522,0.415,0.275,0,"Normal","TXN2"
0,1.32143214256549,0.225,0.086,0,"Normal","LMOD1"
0,1.79020630365481,0.977,0.838,0,"Normal","RPL9"
0,2.06443815852449,0.325,0.186,0,"Normal","PIM1"
0,2.04341329695776,0.245,0.106,0,"Normal","ME1"
0,1.89067391350932,0.33,0.191,0,"Normal","DNMBP"
0,1.08668081414447,0.955,0.816,0,"Normal","EEF1G"
0,2.05089306770029,0.225,0.086,0,"Normal","PLBD2"
0,0.926253088938236,0.62,0.481,0,"Normal","RSL1D1"
0,1.73554699683634,0.979,0.84,0,"Normal","RPL17"
0,1.94812903976553,0.476,0.337,0,"Normal","TCAF1"
0,1.10955766350929,0.441,0.303,0,"Normal","AKR7A2"
0,1.36838982871824,0.391,0.253,0,"Normal","GULP1"
0,0.384193838449346,0.736,0.598,0,"Normal","APBB2"
0,2.6290674224141,0.162,0.024,0,"Normal","VEGFC"
0,1.72582369824028,0.276,0.138,0,"Normal","VAT1"
0,0.62286161047806,0.756,0.618,0,"Normal","PRDX2"
0,1.96766232057287,0.256,0.118,0,"Normal","PMM1"
0,1.61190348509232,0.35,0.212,0,"Normal","TRPC1"
0,1.06555239495726,0.825,0.687,0,"Normal","PPIB"
0,3.1827893063876,0.157,0.02,0,"Normal","RBMS3-AS2"
0,0.852603084635332,0.494,0.357,0,"Normal","ELOVL5"
0,1.36606805456835,0.971,0.834,0,"Normal","NACA"
0,1.37766649295812,0.98,0.843,0,"Normal","RPS15"
0,2.23562326602233,0.211,0.074,0,"Normal","SMTN"
0,1.76346863365086,0.283,0.146,0,"Normal","ZCCHC24"
0,0.435769698914358,0.58,0.443,0,"Normal","C4orf3"
0,1.61223392721671,0.492,0.356,0,"Normal","RFX2"
0,4.63437150571534,0.146,0.01,0,"Normal","PHACTR3"
0,3.04860543098917,0.169,0.034,0,"Normal","OSBPL6"
0,8.33311277881533,0.136,0.001,0,"Normal","SCARA5"
0,1.22015246143534,0.852,0.717,0,"Normal","CST3"
0,2.3379384553757,0.311,0.176,0,"Normal","PRPS2"
0,1.55841097041715,0.284,0.149,0,"Normal","FSCN1"
0,4.59005492296166,0.146,0.011,0,"Normal","FRRS1L"
0,2.90948730387795,0.585,0.45,0,"Normal","TAGLN"
0,1.16619311159732,0.389,0.255,0,"Normal","CEP170"
0,2.76608225965171,0.161,0.027,0,"Normal","FAT4"
0,1.52373317204128,0.371,0.237,0,"Normal","ING2"
0,1.34223768044883,0.42,0.286,0,"Normal","GNA12"
0,0.571853172625144,0.75,0.616,0,"Normal","SNHG6"
0,6.38675958155213,0.136,0.002,0,"Normal","AMHR2"
0,3.51083847440113,0.144,0.01,0,"Normal","FMO1"
0,0.965799063121239,0.412,0.278,0,"Normal","ECI2"
0,3.16985544316029,0.156,0.023,0,"Normal","FMN2"
0,2.02463473680748,0.18,0.047,0,"Normal","TBX3"
0,5.97678707879628,0.137,0.004,0,"Normal","ADGRD1"
0,0.842637482969973,0.609,0.476,0,"Normal","EIF3D"
0,1.16023756964415,0.298,0.165,0,"Normal","MAPRE2"
0,0.60235102909278,0.671,0.539,0,"Normal","NDUFB8"
0,3.5253056857742,0.149,0.017,0,"Normal","FIBIN"
0,1.17459268045792,0.438,0.306,0,"Normal","FGFR1OP2"
0,0.743084294531797,0.622,0.49,0,"Normal","SRSF9"
0,1.56235539993195,0.976,0.844,0,"Normal","RPS15A"
0,1.9967805886037,0.232,0.1,0,"Normal","DSEL"
0,2.00242298341816,0.267,0.135,0,"Normal","NFATC1"
0,0.881438773870661,0.581,0.449,0,"Normal","TXNL1"
0,2.33247775313049,0.203,0.072,0,"Normal","CHST3"
0,2.41335731499363,0.16,0.029,0,"Normal","MAP1A"
0,0.918818803517392,0.957,0.826,0,"Normal","UBA52"
0,3.65546901140222,0.152,0.021,0,"Normal","TMSB15B-AS1"
0,2.27847145201666,0.171,0.04,0,"Normal","ARHGEF6"
0,1.21594474567565,0.792,0.662,0,"Normal","EHBP1"
0,1.25822384627665,0.983,0.853,0,"Normal","RPS12"
0,1.17338426942275,0.426,0.296,0,"Normal","PPIL4"
0,1.26502981960498,0.971,0.841,0,"Normal","RPLP0"
0,0.828036395787803,0.961,0.831,0,"Normal","RPS29"
0,1.79249350870349,0.979,0.849,0,"Normal","RPL19"
0,0.948245476100022,0.552,0.423,0,"Normal","FAM114A1"
0,5.51453938012231,0.15,0.021,0,"Normal","LHCGR"
0,2.34380785078073,0.151,0.022,0,"Normal","MMP16"
0,3.87802856417586,0.15,0.021,0,"Normal","PGR-AS1"
0,8.08597916680616,0.13,0.001,0,"Normal","NR1H4"
0,1.23829347819339,0.372,0.243,0,"Normal","WASHC3"
0,4.47566853600353,0.151,0.022,0,"Normal","MEDAG"
0,3.70915660832094,0.148,0.019,0,"Normal","ENSG00000287335"
0,1.47766983739917,0.344,0.215,0,"Normal","CITED2"
0,0.755881884754475,0.536,0.408,0,"Normal","SCD5"
0,1.54453290343903,0.333,0.205,0,"Normal","ATP6V0A1"
0,1.92292416210133,0.251,0.123,0,"Normal","WNT2B"
0,1.21823215697936,0.33,0.202,0,"Normal","GPX8"
0,1.19539565292671,0.516,0.388,0,"Normal","MTUS1"
0,1.1311159989999,0.381,0.253,0,"Normal","RRAGA"
0,0.493785161059015,0.914,0.786,0,"Normal","RPS17"
0,1.21693540493594,0.973,0.845,0,"Normal","RPL36"
0,1.93137139124365,0.985,0.857,0,"Normal","RPL3"
0,1.55383340844752,0.273,0.146,0,"Normal","SORCS2"
0,1.00542014011146,0.522,0.395,0,"Normal","AP3S1"
0,3.5196209888045,0.144,0.017,0,"Normal","ENSG00000227681"
0,1.05360581228244,0.66,0.533,0,"Normal","PARVA"
0,1.43527294689182,0.197,0.07,0,"Normal","PAK3"
0,1.69054918756665,0.339,0.213,0,"Normal","AK1"
0,3.85974613174705,0.149,0.023,0,"Normal","ENSG00000286863"
0,3.94552479820878,0.135,0.009,0,"Normal","RGS4"
0,1.19483356450937,0.948,0.822,0,"Normal","NPM1"
0,1.31144213637253,0.395,0.269,0,"Normal","TSPYL1"
0,1.34914795510936,0.425,0.299,0,"Normal","ZNF516"
0,0.959672761143493,0.371,0.245,0,"Normal","MAP1LC3A"
0,2.77836189500062,0.21,0.084,0,"Normal","HMOX1"
0,6.43337840619411,0.128,0.003,0,"Normal","LHX9"
0,5.56151887929118,0.128,0.003,0,"Normal","PROX1"
0,2.2537188563824,0.196,0.071,0,"Normal","SLC9B2"
0,1.38610721635434,0.366,0.241,0,"Normal","CDKN1C"
0,0.840501459485319,0.968,0.843,0,"Normal","RPS25"
0,0.78779937918104,0.718,0.593,0,"Normal","FOXN3"
0,1.06254893070758,0.978,0.853,0,"Normal","RPS28"
0,2.00700638154182,0.21,0.085,0,"Normal","PLXNC1"
0,1.25279331790856,0.358,0.233,0,"Normal","TBC1D2B"
0,0.509213621790738,0.593,0.468,0,"Normal","ATP5F1A"
0,1.38778825159544,0.979,0.855,0,"Normal","RPS27"
0,0.322518392563035,0.662,0.538,0,"Normal","BRK1"
0,1.77660928228805,0.978,0.854,0,"Normal","RPL34"
0,1.27440994371346,0.397,0.273,0,"Normal","RWDD4"
0,1.36913342980257,0.974,0.85,0,"Normal","RACK1"
0,0.991704877396466,0.437,0.313,0,"Normal","ROR2"
0,1.2467407682026,0.392,0.268,0,"Normal","DTWD1"
0,0.935620860206454,0.601,0.477,0,"Normal","SPAG9"
0,2.20240733856012,0.211,0.087,0,"Normal","ARHGAP28"
0,1.23316726763965,0.458,0.334,0,"Normal","TRIOBP"
0,1.01352591218983,0.593,0.469,0,"Normal","MAGED2"
0,1.84385804045248,0.208,0.084,0,"Normal","SLC16A4"
0,2.1093163394892,0.226,0.103,0,"Normal","TUBB2A"
0,1.2207512902596,0.385,0.262,0,"Normal","DISC1"
0,2.05363787001809,0.213,0.09,0,"Normal","EPDR1"
0,1.01947624065108,0.489,0.366,0,"Normal","ARL3"
0,4.52916100015423,0.126,0.003,0,"Normal","MIR202HG"
0,1.0825217189295,0.485,0.362,0,"Normal","PPP1CC"
0,3.39433896780849,0.153,0.03,0,"Normal","SAMD4A-AS1"
